Vital_ID,Vital_Type,Age_Group,Condition_Modifier,Critical_Low_Threshold,Critical_High_Threshold,Moderate_Low_Threshold,Moderate_High_Threshold,Critical_Instability_Score,Moderate_Instability_Score
VITAL00897,Blood_Pressure_Systolic,Child,Intense_Exercise,72.0,150.0,99.0,172.0,3,2
VITAL00898,Heart_Rate,Adolescent,Moderate_Exercise,55.0,184.0,92.0,129.0,3,2
VITAL00899,Blood_Pressure_Systolic,Infant,Resting,88.0,168.0,63.0,138.0,3,2
VITAL00900,Respiratory_Rate,Middle_Age,Moderate_Exercise,56.0,181.0,86.0,176.0,3,2
VITAL00901,Blood_Pressure_Systolic,Adult,Post_Surgery,34.0,232.0,66.0,133.0,3,1
VITAL00902,Oxygen_Saturation,Young_Adult,Moderate_Exercise,79.0,158.0,64.0,173.0,4,1
VITAL00903,Respiratory_Rate,Child,Moderate_Exercise,81.0,179.0,73.0,179.0,3,2
VITAL00904,Blood_Pressure_Systolic,Adolescent,Intense_Exercise,53.0,177.0,98.0,174.0,3,1
VITAL00905,Respiratory_Rate,Infant,Resting,47.0,230.0,84.0,160.0,4,1
VITAL00906,Blood_Sugar,Middle_Age,Light_Activity,40.0,196.0,86.0,123.0,3,1
VITAL00907,Blood_Pressure_Diastolic,Very_Elderly,Post_Surgery,63.0,189.0,66.0,137.0,4,1
VITAL00908,Blood_Pressure_Diastolic,Young_Adult,Post_Surgery,47.0,164.0,70.0,131.0,3,2
VITAL00909,Blood_Pressure_Diastolic,Child,Light_Activity,82.0,161.0,75.0,179.0,4,2
VITAL00910,Blood_Sugar,Young_Adult,Post_Surgery,68.0,193.0,95.0,178.0,4,2
VITAL00911,Oxygen_Saturation,Child,ICU,45.0,233.0,68.0,165.0,3,1
VITAL00912,Blood_Pressure_Systolic,Very_Elderly,Moderate_Exercise,47.0,193.0,81.0,158.0,4,2
VITAL00913,Oxygen_Saturation,Infant,Resting,79.0,207.0,62.0,166.0,4,1
VITAL00914,Blood_Sugar,Very_Elderly,Moderate_Exercise,39.0,233.0,90.0,172.0,3,1
VITAL00915,Blood_Pressure_Diastolic,Adolescent,Intense_Exercise,77.0,171.0,77.0,131.0,3,1
VITAL00916,Blood_Pressure_Diastolic,Adult,Light_Activity,63.0,194.0,87.0,163.0,3,2
VITAL00917,Blood_Pressure_Diastolic,Young_Adult,ICU,64.0,166.0,97.0,130.0,3,2
VITAL00918,Respiratory_Rate,Elderly,Resting,58.0,238.0,63.0,146.0,4,2
VITAL00919,Oxygen_Saturation,Young_Adult,Moderate_Exercise,53.0,168.0,86.0,138.0,3,1
VITAL00920,Respiratory_Rate,Very_Elderly,Light_Activity,42.0,244.0,61.0,146.0,4,2
VITAL00921,Temperature,Adult,Moderate_Exercise,41.0,178.0,88.0,141.0,4,1
VITAL00922,Blood_Pressure_Diastolic,Adult,Intense_Exercise,34.0,249.0,72.0,166.0,4,1
VITAL00923,Blood_Pressure_Diastolic,Adolescent,Light_Activity,33.0,205.0,69.0,176.0,3,2
VITAL00924,Respiratory_Rate,Adult,Intense_Exercise,41.0,165.0,94.0,175.0,3,1
VITAL00925,Blood_Pressure_Diastolic,Young_Adult,ICU,32.0,241.0,75.0,159.0,3,1
VITAL00926,Blood_Pressure_Diastolic,Young_Adult,Moderate_Exercise,67.0,195.0,90.0,120.0,4,1
VITAL00927,Oxygen_Saturation,Young_Adult,Light_Activity,59.0,234.0,74.0,135.0,4,2
VITAL00928,Oxygen_Saturation,Elderly,Resting,69.0,236.0,76.0,177.0,4,1
VITAL00929,Blood_Sugar,Young_Adult,Light_Activity,85.0,175.0,94.0,134.0,3,1
VITAL00930,Blood_Pressure_Diastolic,Adolescent,ICU,37.0,164.0,67.0,170.0,4,1
VITAL00931,Respiratory_Rate,Middle_Age,Intense_Exercise,54.0,248.0,67.0,168.0,3,2
VITAL00932,Blood_Pressure_Systolic,Very_Elderly,ICU,35.0,155.0,60.0,122.0,4,1
VITAL00933,Heart_Rate,Young_Adult,Moderate_Exercise,44.0,189.0,79.0,135.0,4,2
VITAL00934,Oxygen_Saturation,Adult,ICU,84.0,165.0,74.0,160.0,4,2
VITAL00935,Blood_Pressure_Systolic,Very_Elderly,Light_Activity,69.0,209.0,71.0,156.0,4,2
VITAL00936,Blood_Pressure_Systolic,Child,ICU,54.0,243.0,89.0,178.0,3,1
VITAL00937,Blood_Sugar,Child,ICU,44.0,244.0,97.0,179.0,3,2
VITAL00938,Oxygen_Saturation,Adolescent,Moderate_Exercise,36.0,216.0,64.0,144.0,4,1
VITAL00939,Oxygen_Saturation,Adolescent,Moderate_Exercise,49.0,190.0,81.0,154.0,3,2
VITAL00940,Blood_Pressure_Systolic,Adolescent,Post_Surgery,62.0,173.0,85.0,171.0,4,2
VITAL00941,Respiratory_Rate,Young_Adult,Moderate_Exercise,42.0,241.0,79.0,127.0,4,2
VITAL00942,Blood_Sugar,Very_Elderly,Moderate_Exercise,45.0,183.0,91.0,167.0,4,1
VITAL00943,Blood_Pressure_Diastolic,Adolescent,Post_Surgery,45.0,197.0,68.0,173.0,3,1
VITAL00944,Oxygen_Saturation,Young_Adult,Light_Activity,72.0,183.0,75.0,143.0,4,1
VITAL00945,Blood_Pressure_Systolic,Young_Adult,Post_Surgery,60.0,201.0,66.0,163.0,3,2
VITAL00946,Respiratory_Rate,Adult,Post_Surgery,68.0,235.0,83.0,144.0,3,2
VITAL00947,Temperature,Infant,Resting,41.0,163.0,93.0,165.0,4,1
VITAL00948,Blood_Sugar,Adolescent,Post_Surgery,43.0,231.0,94.0,136.0,4,1
VITAL00949,Blood_Pressure_Diastolic,Elderly,Intense_Exercise,52.0,235.0,90.0,148.0,3,2
VITAL00950,Respiratory_Rate,Middle_Age,Resting,60.0,155.0,96.0,136.0,3,1
VITAL00951,Heart_Rate,Middle_Age,Moderate_Exercise,87.0,170.0,61.0,126.0,3,2
VITAL00952,Heart_Rate,Adult,Moderate_Exercise,33.0,240.0,91.0,140.0,3,1
VITAL00953,Heart_Rate,Adult,Light_Activity,57.0,159.0,82.0,143.0,3,2
VITAL00954,Blood_Sugar,Very_Elderly,Light_Activity,33.0,230.0,83.0,177.0,3,1
VITAL00955,Respiratory_Rate,Adolescent,Intense_Exercise,31.0,189.0,65.0,133.0,3,2
VITAL00956,Temperature,Young_Adult,Light_Activity,65.0,170.0,84.0,173.0,4,2
VITAL00957,Blood_Sugar,Young_Adult,Light_Activity,56.0,227.0,63.0,165.0,4,1
VITAL00958,Blood_Sugar,Adult,Post_Surgery,48.0,243.0,87.0,146.0,3,2
VITAL00959,Blood_Pressure_Diastolic,Young_Adult,Intense_Exercise,66.0,193.0,62.0,168.0,4,1
VITAL00960,Oxygen_Saturation,Middle_Age,Moderate_Exercise,67.0,240.0,82.0,138.0,3,1
VITAL00961,Oxygen_Saturation,Very_Elderly,ICU,87.0,243.0,67.0,148.0,3,2
VITAL00962,Oxygen_Saturation,Young_Adult,Intense_Exercise,79.0,196.0,65.0,175.0,3,1
VITAL00963,Temperature,Middle_Age,Resting,85.0,201.0,61.0,152.0,3,1
VITAL00964,Blood_Pressure_Diastolic,Young_Adult,Resting,68.0,204.0,94.0,150.0,4,1
VITAL00965,Blood_Pressure_Systolic,Elderly,Moderate_Exercise,55.0,245.0,62.0,139.0,4,1
VITAL00966,Blood_Pressure_Diastolic,Child,Light_Activity,76.0,151.0,98.0,175.0,3,1
VITAL00967,Blood_Sugar,Elderly,Moderate_Exercise,42.0,242.0,65.0,161.0,4,2
VITAL00968,Heart_Rate,Elderly,ICU,83.0,223.0,97.0,175.0,4,2
VITAL00969,Oxygen_Saturation,Elderly,Intense_Exercise,30.0,215.0,94.0,174.0,3,2
VITAL00970,Heart_Rate,Very_Elderly,Resting,32.0,237.0,76.0,146.0,3,1
VITAL00971,Heart_Rate,Very_Elderly,Resting,49.0,188.0,89.0,125.0,3,1
VITAL00972,Blood_Sugar,Very_Elderly,Resting,34.0,175.0,95.0,130.0,4,2
VITAL00973,Heart_Rate,Child,ICU,85.0,172.0,62.0,169.0,3,2
VITAL00974,Temperature,Young_Adult,Light_Activity,73.0,238.0,75.0,178.0,4,2
VITAL00975,Blood_Sugar,Young_Adult,Light_Activity,34.0,159.0,70.0,152.0,4,1
VITAL00976,Heart_Rate,Elderly,Light_Activity,45.0,193.0,61.0,148.0,4,2
VITAL00977,Blood_Sugar,Middle_Age,Moderate_Exercise,51.0,224.0,94.0,151.0,3,1
VITAL00978,Blood_Pressure_Systolic,Child,Light_Activity,34.0,240.0,71.0,127.0,3,1
VITAL00979,Heart_Rate,Adult,Resting,61.0,171.0,87.0,145.0,3,1
VITAL00980,Blood_Sugar,Infant,ICU,40.0,176.0,66.0,157.0,3,1
VITAL00981,Oxygen_Saturation,Young_Adult,ICU,76.0,197.0,93.0,178.0,3,2
VITAL00982,Heart_Rate,Child,Resting,35.0,225.0,96.0,176.0,4,2
VITAL00983,Blood_Pressure_Diastolic,Very_Elderly,Light_Activity,69.0,150.0,94.0,123.0,4,2
VITAL00984,Blood_Sugar,Adolescent,Resting,37.0,215.0,71.0,170.0,4,1
VITAL00985,Oxygen_Saturation,Adolescent,Light_Activity,70.0,209.0,90.0,140.0,3,2
VITAL00986,Blood_Pressure_Systolic,Child,Intense_Exercise,49.0,232.0,89.0,170.0,3,2
VITAL00987,Blood_Pressure_Diastolic,Adolescent,Light_Activity,47.0,226.0,89.0,166.0,3,2
VITAL00988,Oxygen_Saturation,Elderly,Resting,80.0,179.0,64.0,123.0,4,2
VITAL00989,Blood_Sugar,Elderly,Post_Surgery,88.0,180.0,92.0,168.0,3,1
VITAL00990,Respiratory_Rate,Elderly,Intense_Exercise,44.0,215.0,63.0,122.0,3,2
VITAL00991,Blood_Pressure_Diastolic,Infant,Intense_Exercise,89.0,192.0,65.0,149.0,3,1
VITAL00992,Blood_Pressure_Systolic,Elderly,Moderate_Exercise,70.0,198.0,74.0,164.0,3,2
VITAL00993,Temperature,Elderly,Light_Activity,46.0,158.0,61.0,169.0,3,1
VITAL00994,Temperature,Very_Elderly,Moderate_Exercise,58.0,191.0,90.0,151.0,4,2
VITAL00995,Respiratory_Rate,Child,Post_Surgery,30.0,243.0,87.0,145.0,4,2
VITAL00996,Blood_Pressure_Diastolic,Middle_Age,Post_Surgery,30.0,190.0,78.0,154.0,3,2
VITAL00997,Blood_Sugar,Child,Resting,81.0,240.0,96.0,161.0,4,2
VITAL00998,Blood_Pressure_Systolic,Adolescent,Post_Surgery,87.0,245.0,78.0,149.0,4,2
VITAL00999,Temperature,Adult,Post_Surgery,89.0,159.0,95.0,135.0,3,2
VITAL01000,Oxygen_Saturation,Young_Adult,Post_Surgery,80.0,235.0,80.0,149.0,3,2
VITAL01001,Blood_Sugar,Young_Adult,Moderate_Exercise,37.0,192.0,82.0,158.0,4,1
VITAL01002,Blood_Pressure_Systolic,Young_Adult,Light_Activity,65.0,163.0,90.0,176.0,3,1
VITAL01003,Respiratory_Rate,Middle_Age,Light_Activity,48.0,179.0,75.0,131.0,4,2
VITAL01004,Blood_Pressure_Diastolic,Elderly,Post_Surgery,53.0,191.0,97.0,151.0,4,1
VITAL01005,Heart_Rate,Elderly,Light_Activity,69.0,196.0,64.0,164.0,4,1
VITAL01006,Blood_Sugar,Adolescent,Resting,76.0,151.0,91.0,146.0,4,1
VITAL01007,Oxygen_Saturation,Child,Light_Activity,66.0,206.0,81.0,153.0,4,1
VITAL01008,Oxygen_Saturation,Infant,Intense_Exercise,46.0,188.0,82.0,129.0,4,1
VITAL01009,Blood_Sugar,Middle_Age,Light_Activity,89.0,199.0,99.0,155.0,3,1
VITAL01010,Blood_Pressure_Diastolic,Adolescent,Light_Activity,45.0,205.0,87.0,154.0,4,2
VITAL01011,Temperature,Elderly,Post_Surgery,81.0,196.0,83.0,140.0,3,1
VITAL01012,Blood_Pressure_Systolic,Child,ICU,61.0,183.0,77.0,130.0,3,2
VITAL01013,Temperature,Elderly,Intense_Exercise,47.0,150.0,99.0,120.0,4,1
VITAL01014,Heart_Rate,Child,Resting,51.0,220.0,76.0,168.0,4,1
VITAL01015,Heart_Rate,Child,ICU,32.0,243.0,82.0,178.0,4,2
VITAL01016,Respiratory_Rate,Adult,ICU,46.0,155.0,71.0,140.0,3,2
VITAL01017,Blood_Sugar,Adult,Intense_Exercise,49.0,213.0,79.0,150.0,4,2
VITAL01018,Blood_Sugar,Middle_Age,Post_Surgery,53.0,235.0,68.0,177.0,3,1
VITAL01019,Blood_Sugar,Adolescent,Light_Activity,63.0,202.0,70.0,125.0,3,1
VITAL01020,Temperature,Elderly,Moderate_Exercise,78.0,236.0,99.0,145.0,3,2
VITAL01021,Temperature,Very_Elderly,Post_Surgery,78.0,201.0,85.0,171.0,4,1
VITAL01022,Blood_Pressure_Diastolic,Elderly,Post_Surgery,74.0,213.0,66.0,174.0,4,2
VITAL01023,Blood_Pressure_Systolic,Infant,Post_Surgery,54.0,184.0,88.0,169.0,4,2
VITAL01024,Blood_Pressure_Systolic,Infant,Moderate_Exercise,45.0,232.0,99.0,125.0,3,1
VITAL01025,Respiratory_Rate,Infant,Light_Activity,63.0,166.0,91.0,143.0,3,1
VITAL01026,Blood_Pressure_Diastolic,Adolescent,Intense_Exercise,61.0,202.0,74.0,156.0,3,1
VITAL01027,Blood_Pressure_Systolic,Infant,Post_Surgery,43.0,172.0,66.0,124.0,4,1
VITAL01028,Temperature,Adult,ICU,72.0,220.0,67.0,123.0,4,2
VITAL01029,Blood_Pressure_Diastolic,Child,Light_Activity,66.0,159.0,73.0,132.0,4,2
VITAL01030,Oxygen_Saturation,Adult,Post_Surgery,71.0,220.0,80.0,152.0,3,2
VITAL01031,Respiratory_Rate,Young_Adult,Resting,65.0,224.0,93.0,149.0,3,1
VITAL01032,Blood_Sugar,Infant,Moderate_Exercise,75.0,186.0,77.0,168.0,3,1
VITAL01033,Blood_Pressure_Diastolic,Young_Adult,Resting,43.0,165.0,85.0,172.0,3,1
VITAL01034,Blood_Sugar,Adolescent,Post_Surgery,80.0,224.0,91.0,145.0,3,1
VITAL01035,Oxygen_Saturation,Infant,Moderate_Exercise,89.0,186.0,70.0,139.0,3,2
VITAL01036,Blood_Sugar,Adult,Light_Activity,89.0,246.0,63.0,173.0,4,2
VITAL01037,Temperature,Adolescent,Light_Activity,79.0,209.0,70.0,121.0,4,2
VITAL01038,Oxygen_Saturation,Elderly,Resting,71.0,238.0,74.0,131.0,3,2
VITAL01039,Respiratory_Rate,Infant,Resting,35.0,150.0,97.0,159.0,4,2
VITAL01040,Blood_Pressure_Systolic,Very_Elderly,Light_Activity,73.0,218.0,96.0,159.0,3,2
VITAL01041,Oxygen_Saturation,Young_Adult,ICU,43.0,166.0,77.0,136.0,4,1
VITAL01042,Temperature,Adolescent,Resting,85.0,180.0,95.0,138.0,3,2
VITAL01043,Blood_Pressure_Diastolic,Child,Resting,46.0,237.0,99.0,123.0,3,2
VITAL01044,Blood_Pressure_Systolic,Middle_Age,Resting,82.0,196.0,60.0,145.0,4,1
VITAL01045,Blood_Pressure_Systolic,Elderly,Resting,52.0,162.0,81.0,150.0,3,2
VITAL01046,Blood_Sugar,Very_Elderly,Post_Surgery,59.0,195.0,71.0,141.0,3,1
VITAL01047,Heart_Rate,Very_Elderly,ICU,59.0,209.0,83.0,168.0,3,1
VITAL01048,Blood_Pressure_Systolic,Adult,ICU,82.0,207.0,61.0,120.0,4,1
VITAL01049,Oxygen_Saturation,Adolescent,ICU,73.0,175.0,67.0,138.0,3,1
VITAL01050,Blood_Pressure_Systolic,Very_Elderly,ICU,71.0,201.0,61.0,121.0,4,2
VITAL01051,Blood_Sugar,Very_Elderly,ICU,58.0,246.0,69.0,167.0,4,2
VITAL01052,Respiratory_Rate,Elderly,ICU,50.0,234.0,72.0,170.0,4,1
VITAL01053,Blood_Sugar,Young_Adult,Resting,53.0,207.0,82.0,123.0,4,1
VITAL01054,Blood_Pressure_Systolic,Infant,Post_Surgery,37.0,174.0,82.0,130.0,4,1
VITAL01055,Heart_Rate,Middle_Age,Light_Activity,52.0,194.0,95.0,153.0,4,1
VITAL01056,Blood_Pressure_Systolic,Adult,Light_Activity,78.0,157.0,93.0,127.0,3,2
VITAL01057,Blood_Pressure_Diastolic,Young_Adult,Intense_Exercise,46.0,235.0,67.0,120.0,4,1
VITAL01058,Heart_Rate,Young_Adult,Light_Activity,56.0,197.0,82.0,173.0,4,2
VITAL01059,Respiratory_Rate,Child,Moderate_Exercise,81.0,179.0,67.0,159.0,4,1
VITAL01060,Blood_Sugar,Very_Elderly,ICU,42.0,230.0,94.0,134.0,4,1
VITAL01061,Blood_Pressure_Diastolic,Middle_Age,Resting,71.0,216.0,69.0,121.0,3,1
VITAL01062,Respiratory_Rate,Elderly,Light_Activity,36.0,169.0,67.0,166.0,4,2
VITAL01063,Blood_Pressure_Diastolic,Young_Adult,Light_Activity,37.0,179.0,79.0,173.0,4,1
VITAL01064,Blood_Sugar,Very_Elderly,Moderate_Exercise,89.0,178.0,89.0,150.0,4,1
VITAL01065,Blood_Pressure_Systolic,Adult,Moderate_Exercise,73.0,243.0,81.0,174.0,4,2
VITAL01066,Blood_Sugar,Adult,Post_Surgery,41.0,179.0,64.0,121.0,3,2
VITAL01067,Blood_Pressure_Diastolic,Child,Intense_Exercise,72.0,184.0,69.0,135.0,4,2
VITAL01068,Blood_Sugar,Adult,ICU,80.0,227.0,99.0,135.0,4,1
VITAL01069,Temperature,Young_Adult,Intense_Exercise,30.0,165.0,79.0,151.0,4,1
VITAL01070,Blood_Pressure_Systolic,Child,Intense_Exercise,88.0,208.0,81.0,124.0,4,1
VITAL01071,Blood_Pressure_Systolic,Elderly,ICU,68.0,193.0,91.0,176.0,4,1
VITAL01072,Temperature,Very_Elderly,ICU,55.0,200.0,90.0,134.0,4,2
VITAL01073,Blood_Sugar,Elderly,Light_Activity,55.0,196.0,70.0,168.0,4,2
VITAL01074,Oxygen_Saturation,Infant,Intense_Exercise,51.0,234.0,69.0,172.0,4,1
VITAL01075,Blood_Pressure_Diastolic,Very_Elderly,Light_Activity,68.0,163.0,94.0,128.0,4,2
VITAL01076,Blood_Pressure_Diastolic,Middle_Age,Intense_Exercise,66.0,153.0,74.0,148.0,4,1
VITAL01077,Heart_Rate,Adult,Post_Surgery,36.0,230.0,63.0,129.0,3,2
VITAL01078,Blood_Pressure_Diastolic,Elderly,Light_Activity,49.0,220.0,68.0,151.0,4,2
VITAL01079,Temperature,Child,Intense_Exercise,31.0,153.0,76.0,125.0,4,2
VITAL01080,Blood_Sugar,Infant,Resting,41.0,168.0,88.0,151.0,4,1
VITAL01081,Blood_Sugar,Young_Adult,Post_Surgery,72.0,161.0,64.0,152.0,3,1
VITAL01082,Temperature,Child,Resting,54.0,156.0,98.0,144.0,3,1
VITAL01083,Blood_Pressure_Diastolic,Middle_Age,Intense_Exercise,50.0,205.0,82.0,125.0,4,1
VITAL01084,Temperature,Adolescent,Light_Activity,39.0,184.0,64.0,179.0,4,2
VITAL01085,Oxygen_Saturation,Young_Adult,Light_Activity,50.0,228.0,71.0,159.0,3,2
VITAL01086,Oxygen_Saturation,Middle_Age,Post_Surgery,36.0,241.0,94.0,126.0,4,2
VITAL01087,Respiratory_Rate,Adolescent,Light_Activity,49.0,239.0,93.0,158.0,3,2
VITAL01088,Heart_Rate,Adolescent,ICU,43.0,228.0,75.0,176.0,3,2
VITAL01089,Blood_Pressure_Diastolic,Young_Adult,Moderate_Exercise,49.0,168.0,69.0,169.0,4,2
VITAL01090,Blood_Sugar,Adolescent,Light_Activity,67.0,200.0,67.0,170.0,3,1
VITAL01091,Respiratory_Rate,Adult,Resting,74.0,191.0,77.0,178.0,3,1
VITAL01092,Blood_Pressure_Systolic,Child,Moderate_Exercise,52.0,165.0,84.0,124.0,3,1
VITAL01093,Oxygen_Saturation,Adult,Light_Activity,75.0,155.0,73.0,163.0,4,1
VITAL01094,Blood_Pressure_Diastolic,Infant,Moderate_Exercise,84.0,163.0,88.0,137.0,4,2
VITAL01095,Respiratory_Rate,Elderly,Moderate_Exercise,86.0,220.0,87.0,124.0,3,2
VITAL01096,Blood_Sugar,Very_Elderly,Intense_Exercise,78.0,228.0,93.0,124.0,4,2
VITAL01097,Respiratory_Rate,Infant,ICU,46.0,150.0,69.0,153.0,3,1
VITAL01098,Blood_Sugar,Elderly,Resting,79.0,182.0,86.0,143.0,3,2
VITAL01099,Oxygen_Saturation,Adolescent,Moderate_Exercise,82.0,241.0,78.0,173.0,4,1
VITAL01100,Blood_Pressure_Systolic,Very_Elderly,Moderate_Exercise,30.0,194.0,84.0,122.0,3,1
VITAL01101,Blood_Pressure_Diastolic,Adult,Light_Activity,44.0,206.0,63.0,121.0,4,1
VITAL01102,Blood_Pressure_Systolic,Infant,Post_Surgery,64.0,183.0,80.0,174.0,3,2
VITAL01103,Heart_Rate,Young_Adult,Post_Surgery,81.0,242.0,73.0,165.0,4,1
VITAL01104,Temperature,Young_Adult,ICU,36.0,218.0,74.0,171.0,4,2
VITAL01105,Temperature,Infant,Light_Activity,66.0,184.0,87.0,156.0,4,2
VITAL01106,Oxygen_Saturation,Child,Intense_Exercise,77.0,196.0,67.0,129.0,4,2
VITAL01107,Temperature,Elderly,Moderate_Exercise,39.0,232.0,91.0,133.0,4,2
VITAL01108,Respiratory_Rate,Elderly,Post_Surgery,84.0,176.0,77.0,123.0,3,1
VITAL01109,Blood_Pressure_Systolic,Adolescent,Intense_Exercise,32.0,230.0,62.0,126.0,3,1
VITAL01110,Oxygen_Saturation,Very_Elderly,Moderate_Exercise,56.0,152.0,72.0,137.0,4,2
VITAL01111,Oxygen_Saturation,Middle_Age,Resting,74.0,161.0,98.0,169.0,4,1
VITAL01112,Oxygen_Saturation,Child,Intense_Exercise,48.0,195.0,89.0,173.0,3,2
VITAL01113,Blood_Sugar,Elderly,ICU,89.0,244.0,76.0,147.0,3,2
VITAL01114,Oxygen_Saturation,Elderly,Resting,34.0,184.0,66.0,135.0,4,2
VITAL01115,Blood_Pressure_Diastolic,Adult,Intense_Exercise,33.0,245.0,68.0,122.0,3,1
VITAL01116,Blood_Sugar,Elderly,ICU,80.0,245.0,61.0,147.0,3,2
VITAL01117,Temperature,Middle_Age,ICU,74.0,223.0,91.0,157.0,3,2
VITAL01118,Temperature,Very_Elderly,Intense_Exercise,30.0,211.0,62.0,158.0,3,2
VITAL01119,Respiratory_Rate,Adult,Intense_Exercise,85.0,249.0,97.0,177.0,4,1
VITAL01120,Temperature,Adolescent,Intense_Exercise,60.0,192.0,84.0,142.0,4,2
VITAL01121,Heart_Rate,Infant,Light_Activity,88.0,199.0,81.0,135.0,4,1
VITAL01122,Temperature,Adolescent,Intense_Exercise,56.0,166.0,76.0,139.0,4,1
VITAL01123,Blood_Sugar,Very_Elderly,ICU,65.0,172.0,87.0,145.0,3,2
VITAL01124,Heart_Rate,Elderly,Post_Surgery,74.0,200.0,71.0,136.0,3,2
VITAL01125,Blood_Sugar,Adult,ICU,40.0,160.0,74.0,145.0,3,2
VITAL01126,Temperature,Adolescent,Moderate_Exercise,52.0,224.0,63.0,171.0,4,1
VITAL01127,Oxygen_Saturation,Adult,Moderate_Exercise,71.0,210.0,99.0,152.0,3,1
VITAL01128,Respiratory_Rate,Elderly,Light_Activity,33.0,249.0,67.0,141.0,3,2
VITAL01129,Heart_Rate,Adult,Intense_Exercise,86.0,209.0,89.0,135.0,4,2
VITAL01130,Oxygen_Saturation,Adolescent,Resting,52.0,183.0,89.0,147.0,3,1
VITAL01131,Blood_Pressure_Systolic,Child,Light_Activity,38.0,187.0,78.0,160.0,4,1
VITAL01132,Respiratory_Rate,Elderly,Post_Surgery,82.0,175.0,73.0,151.0,3,2
VITAL01133,Blood_Pressure_Diastolic,Middle_Age,Light_Activity,39.0,151.0,97.0,124.0,4,1
VITAL01134,Oxygen_Saturation,Child,Light_Activity,57.0,164.0,88.0,149.0,4,2
VITAL01135,Respiratory_Rate,Adolescent,ICU,73.0,244.0,90.0,154.0,4,2
VITAL01136,Heart_Rate,Adolescent,Resting,38.0,202.0,66.0,132.0,4,1
VITAL01137,Heart_Rate,Elderly,ICU,57.0,243.0,86.0,177.0,3,2
VITAL01138,Heart_Rate,Young_Adult,Moderate_Exercise,70.0,173.0,89.0,120.0,4,2
VITAL01139,Blood_Pressure_Diastolic,Child,ICU,83.0,157.0,76.0,150.0,4,2
VITAL01140,Respiratory_Rate,Infant,Moderate_Exercise,62.0,242.0,78.0,133.0,3,1
VITAL01141,Blood_Sugar,Very_Elderly,Light_Activity,88.0,171.0,63.0,171.0,3,2
VITAL01142,Respiratory_Rate,Very_Elderly,Intense_Exercise,81.0,246.0,75.0,177.0,3,1
VITAL01143,Temperature,Young_Adult,Resting,41.0,249.0,66.0,123.0,4,1
VITAL01144,Blood_Sugar,Infant,Light_Activity,75.0,228.0,65.0,136.0,3,2
VITAL01145,Oxygen_Saturation,Infant,Light_Activity,33.0,156.0,95.0,126.0,4,2
VITAL01146,Blood_Pressure_Systolic,Adult,Light_Activity,71.0,205.0,92.0,142.0,4,2
VITAL01147,Blood_Pressure_Diastolic,Infant,Intense_Exercise,62.0,235.0,98.0,141.0,3,2
VITAL01148,Respiratory_Rate,Infant,ICU,53.0,208.0,75.0,169.0,4,1
VITAL01149,Blood_Pressure_Systolic,Child,Light_Activity,42.0,228.0,92.0,149.0,4,1
VITAL01150,Blood_Pressure_Systolic,Middle_Age,Light_Activity,71.0,208.0,64.0,172.0,3,2
VITAL01151,Blood_Pressure_Diastolic,Young_Adult,Post_Surgery,70.0,218.0,63.0,135.0,3,1
VITAL01152,Temperature,Adult,Resting,56.0,172.0,92.0,142.0,3,2
VITAL01153,Blood_Sugar,Middle_Age,Moderate_Exercise,34.0,245.0,99.0,129.0,3,1
VITAL01154,Heart_Rate,Infant,Intense_Exercise,89.0,236.0,93.0,123.0,4,1
VITAL01155,Blood_Sugar,Adolescent,Intense_Exercise,58.0,222.0,64.0,131.0,4,2
VITAL01156,Blood_Pressure_Systolic,Child,Resting,37.0,233.0,75.0,143.0,4,2
VITAL01157,Respiratory_Rate,Young_Adult,Resting,58.0,168.0,84.0,156.0,3,1
VITAL01158,Temperature,Middle_Age,Moderate_Exercise,48.0,201.0,93.0,126.0,3,1
VITAL01159,Heart_Rate,Infant,Intense_Exercise,37.0,232.0,96.0,127.0,3,2
VITAL01160,Respiratory_Rate,Very_Elderly,ICU,31.0,178.0,71.0,168.0,4,1
VITAL01161,Respiratory_Rate,Adult,ICU,30.0,226.0,98.0,127.0,3,2
VITAL01162,Respiratory_Rate,Adolescent,ICU,48.0,177.0,69.0,168.0,4,2
VITAL01163,Temperature,Infant,ICU,39.0,167.0,69.0,140.0,4,1
VITAL01164,Blood_Sugar,Elderly,Moderate_Exercise,77.0,187.0,66.0,122.0,4,1
VITAL01165,Blood_Pressure_Systolic,Elderly,Moderate_Exercise,81.0,189.0,84.0,156.0,3,2
VITAL01166,Blood_Pressure_Systolic,Adolescent,Intense_Exercise,56.0,248.0,66.0,157.0,4,1
VITAL01167,Heart_Rate,Adult,Intense_Exercise,79.0,242.0,81.0,140.0,4,1
VITAL01168,Blood_Sugar,Young_Adult,Intense_Exercise,69.0,202.0,69.0,152.0,3,1
VITAL01169,Blood_Pressure_Systolic,Adult,Light_Activity,65.0,229.0,78.0,124.0,3,2
VITAL01170,Blood_Sugar,Child,Moderate_Exercise,32.0,195.0,77.0,122.0,4,1
VITAL01171,Blood_Pressure_Systolic,Middle_Age,Light_Activity,32.0,163.0,67.0,151.0,4,1
VITAL01172,Blood_Pressure_Diastolic,Very_Elderly,Intense_Exercise,35.0,222.0,89.0,175.0,4,1
VITAL01173,Blood_Sugar,Very_Elderly,Resting,77.0,180.0,80.0,159.0,3,1
